market_id,tags,event_id,event_slug,event_title,event_creationDate,event_endDate,event_startDate,event_volume,market_slug,market_question,market_startDate,market_endDate,market_volume,market_outcomes,market_outcomePrices,market_active,market_closed,market_bestBid,market_bestAsk,created_at,outcome_1,outcome_2,market_volume_t0,market_bestBid_t0,market_bestAsk_t0,outcome_1_t0,outcome_2_t0,outcome_1_change,outcome_2_change,best_bid_change,best_ask_change
1141448,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-rebounds-zaccharie-risacher-3pt5,Zaccharie Risacher: Rebounds Over 3.5,2026-01-09T04:11:58.999416Z,2026-01-10T02:00:00Z,,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,,1.0,2026-01-10T20:47:57,0.5,0.5,,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1141449,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-rebounds-vit-krejci-2pt5,Vít Krejčí: Rebounds Over 2.5,2026-01-09T04:11:59.505851Z,2026-01-10T02:00:00Z,35.64,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,35.64,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141450,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-assists-jalen-johnson-8pt5,Jalen Johnson: Assists Over 8.5,2026-01-09T04:11:59.759251Z,2026-01-10T02:00:00Z,36.68165,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,36.68165,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141451,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-assists-dyson-daniels-5pt5,Dyson Daniels: Assists Over 5.5,2026-01-09T04:12:01.108174Z,2026-01-10T02:00:00Z,230.32,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,230.32,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1141452,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-assists-nickeil-alexander-walker-3pt5,Nickeil Alexander-Walker: Assists Over 3.5,2026-01-09T04:12:00.266162Z,2026-01-10T02:00:00Z,525.0,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,525.0,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141453,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-assists-onyeka-okongwu-2pt5,Onyeka Okongwu: Assists Over 2.5,2026-01-09T04:12:00.012721Z,2026-01-10T02:00:00Z,225.0,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,225.0,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1141648,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-total-235pt5,Hawks vs. Nuggets: O/U 235.5,2026-01-09T05:11:31.586451Z,2026-01-10T02:00:00Z,234484.918904,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,234484.918904,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141649,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-points-jamal-murray-27pt5,Jamal Murray: Points Over 27.5,2026-01-09T05:11:35.821693Z,2026-01-10T02:00:00Z,616.32,"[""Yes"", ""No""]","[0.4965, 0.5035]",True,False,,0.993,2026-01-10T20:47:57,0.4965,0.5035,616.32,,0.893,0.4465,0.5535,0.04999999999999999,-0.050000000000000044,0.0,0.09999999999999998
1141650,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-points-peyton-watson-15pt5,Peyton Watson: Points Over 15.5,2026-01-09T05:11:35.315218Z,2026-01-10T02:00:00Z,,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1141651,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-points-aaron-gordon-15pt5,Aaron Gordon: Points Over 15.5,2026-01-09T05:11:36.075273Z,2026-01-10T02:00:00Z,30.32,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,30.32,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141652,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-points-tim-hardaway-jr-14pt5,Tim Hardaway Jr.: Points Over 14.5,2026-01-09T05:11:35.06145Z,2026-01-10T02:00:00Z,30.32,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,30.32,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1141653,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-rebounds-jamal-murray-5pt5,Jamal Murray: Rebounds Over 5.5,2026-01-09T05:11:36.328765Z,2026-01-10T02:00:00Z,,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,,1.0,2026-01-10T20:47:57,0.5,0.5,,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1141654,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-rebounds-peyton-watson-5pt5,Peyton Watson: Rebounds Over 5.5,2026-01-09T05:11:35.568247Z,2026-01-10T02:00:00Z,230.32,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,230.32,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1141655,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-rebounds-aaron-gordon-5pt5,Aaron Gordon: Rebounds Over 5.5,2026-01-09T05:11:37.939574Z,2026-01-10T02:00:00Z,30.32,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,30.32,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1141656,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-rebounds-kristaps-porzingis-4pt5,Kristaps Porzingis: Rebounds Over 4.5,2026-01-09T05:11:38.207065Z,2026-01-10T02:00:00Z,10.32,"[""Yes"", ""No""]","[0.495, 0.505]",True,False,,0.99,2026-01-10T20:47:57,0.495,0.505,10.32,,0.99,0.495,0.505,0.0,0.0,0.0,0.0
1141657,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09-assists-jamal-murray-9pt5,Jamal Murray: Assists Over 9.5,2026-01-09T05:11:37.178119Z,2026-01-10T02:00:00Z,10.32,"[""Yes"", ""No""]","[0.495, 0.505]",True,False,,0.99,2026-01-10T20:47:57,0.495,0.505,10.32,,0.99,0.495,0.505,0.0,0.0,0.0,0.0
1096971,"basketball,games,nba,sports",140926,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-10T02:00:00Z,2026-01-10T02:00:00Z,2026-01-03T15:06:04.308812Z,3471037.9589,nba-atl-den-2026-01-09,Hawks vs. Nuggets,2026-01-03T15:01:27.950872Z,2026-01-10T02:00:00Z,2534637.569912,"[""Hawks"", ""Nuggets""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,2534637.569912,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1141781,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-giannis-antetokounmpo-5pt5,Giannis Antetokounmpo: Assists Over 5.5,2026-01-09T06:11:30.298451Z,2026-01-10T03:30:00Z,10.1,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,10.1,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1147101,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-kyle-kuzma-1pt5,Kyle Kuzma: Assists Over 1.5,2026-01-10T00:11:42.494662Z,2026-01-10T03:30:00Z,200.0,"[""Yes"", ""No""]","[0.5, 0.5]",True,False,,1.0,2026-01-10T20:47:57,0.5,0.5,200.0,,1.0,0.5,0.5,0.0,0.0,0.0,0.0
1148416,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-1h-total-117pt5,Bucks vs. Lakers: 1H O/U 117.5,2026-01-10T03:11:20.410931Z,2026-01-10T03:30:00Z,123.36,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,123.36,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1148417,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-total-227pt5,Bucks vs. Lakers: O/U 227.5,2026-01-10T03:11:23.437737Z,2026-01-10T03:30:00Z,4433.628038,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,4433.628038,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1143041,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-total-229pt5,Bucks vs. Lakers: O/U 229.5,2026-01-09T12:11:40.092706Z,2026-01-10T03:30:00Z,778232.394815,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,778232.394815,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1143334,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-1h-total-118pt5,Bucks vs. Lakers: 1H O/U 118.5,2026-01-09T14:11:38.256844Z,2026-01-10T03:30:00Z,291.1,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,291.1,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1139696,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-spread-home-3pt5,Spread: Lakers (-3.5),2026-01-08T22:16:56.657804Z,2026-01-10T03:30:00Z,153363.20799,"[""Lakers"", ""Bucks""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,153363.20799,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1139697,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-total-230pt5,Bucks vs. Lakers: O/U 230.5,2026-01-08T22:16:53.737532Z,2026-01-10T03:30:00Z,67443.836151,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,67443.836151,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140016,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-total-231pt5,Bucks vs. Lakers: O/U 231.5,2026-01-08T23:11:34.407175Z,2026-01-10T03:30:00Z,25573.642157,"[""Over"", ""Under""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,25573.642157,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140017,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-spread-home-2pt5,Spread: Lakers (-2.5),2026-01-08T23:11:34.982866Z,2026-01-10T03:30:00Z,21756.948338,"[""Lakers"", ""Bucks""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,21756.948338,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140504,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-giannis-antetokounmpo-30pt5,Giannis Antetokounmpo: Points Over 30.5,2026-01-09T00:13:11.034256Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140505,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-lebron-james-22pt5,LeBron James: Points Over 22.5,2026-01-09T00:13:12.553338Z,2026-01-10T03:30:00Z,200.0,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,200.0,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140506,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-kevin-porter-jr-16pt5,Kevin Porter Jr.: Points Over 16.5,2026-01-09T00:13:14.604363Z,2026-01-10T03:30:00Z,200.0,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,200.0,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140507,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-ryan-rollins-14pt5,Ryan Rollins: Points Over 14.5,2026-01-09T00:13:16.885651Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140508,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-myles-turner-11pt5,Myles Turner: Points Over 11.5,2026-01-09T00:13:15.872513Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140509,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-kyle-kuzma-9pt5,Kyle Kuzma: Points Over 9.5,2026-01-09T00:13:17.393055Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140510,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-aj-green-9pt5,AJ Green: Points Over 9.5,2026-01-09T00:13:16.125962Z,2026-01-10T03:30:00Z,19.19,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,19.19,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140511,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-gary-trent-jr-5pt5,Gary Trent Jr.: Points Over 5.5,2026-01-09T00:13:15.112449Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140512,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-giannis-antetokounmpo-10pt5,Giannis Antetokounmpo: Rebounds Over 10.5,2026-01-09T00:13:15.365637Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140513,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-lebron-james-5pt5,LeBron James: Rebounds Over 5.5,2026-01-09T00:13:16.379506Z,2026-01-10T03:30:00Z,200.0,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,200.0,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140514,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-myles-turner-4pt5,Myles Turner: Rebounds Over 4.5,2026-01-09T00:13:13.083081Z,2026-01-10T03:30:00Z,5.32,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,5.32,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140515,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-ryan-rollins-4pt5,Ryan Rollins: Rebounds Over 4.5,2026-01-09T00:13:17.139789Z,2026-01-10T03:30:00Z,200.0,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,200.0,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140516,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-kevin-porter-jr-4pt5,Kevin Porter Jr.: Rebounds Over 4.5,2026-01-09T00:13:15.618909Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140517,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-kyle-kuzma-3pt5,Kyle Kuzma: Rebounds Over 3.5,2026-01-09T00:13:16.632849Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140518,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-aj-green-2pt5,AJ Green: Rebounds Over 2.5,2026-01-09T00:13:46.722858Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140519,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-kevin-porter-jr-7pt5,Kevin Porter Jr.: Assists Over 7.5,2026-01-09T00:13:40.034955Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140520,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-lebron-james-6pt5,LeBron James: Assists Over 6.5,2026-01-09T00:13:46.469756Z,2026-01-10T03:30:00Z,200.0,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,200.0,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140521,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-giannis-antetokounmpo-4pt5,Giannis Antetokounmpo: Assists Over 4.5,2026-01-09T00:13:46.216624Z,2026-01-10T03:30:00Z,200.0,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,200.0,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1140522,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-assists-ryan-rollins-4pt5,Ryan Rollins: Assists Over 4.5,2026-01-09T00:13:45.96311Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140798,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-luka-doncic-34pt5,Luka Dončić: Points Over 34.5,2026-01-09T01:12:24.926836Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140799,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-points-deandre-ayton-12pt5,Deandre Ayton: Points Over 12.5,2026-01-09T01:12:24.181555Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[0.0, 1.0]",True,True,,0.001,2026-01-10T20:47:57,0.0,1.0,,,0.001,0.0,1.0,0.0,0.0,0.0,0.0
1140800,"basketball,games,nba,sports",140938,nba-mil-lal-2026-01-09,Bucks vs. Lakers,2026-01-10T03:30:00Z,2026-01-10T03:30:00Z,2026-01-03T15:06:04.241696Z,3388605.931268,nba-mil-lal-2026-01-09-rebounds-luka-doncic-8pt5,Luka Dončić: Rebounds Over 8.5,2026-01-09T01:12:24.67326Z,2026-01-10T03:30:00Z,,"[""Yes"", ""No""]","[1.0, 0.0]",True,True,0.999,1.0,2026-01-10T20:47:57,1.0,0.0,,0.999,1.0,1.0,0.0,0.0,0.0,0.0,0.0
